   2.8487999999999999E-002   35.477940634348947     
   5.0042999999999997E-002   36.734797027367136     
   5.2926000000000001E-002   36.860810102423663     
   7.0085999999999996E-002   37.496294803312864     
   6.2668000000000001E-002   37.242357235531188     
   8.7589000000000000E-002   38.005848762293638     
   7.8576999999999994E-002   37.757057481239308     
   1.7226999999999999E-002   34.367721076284354     
   4.2233000000000000E-002   36.354357804090490     
   4.5295000000000002E-002   36.511065599055115     
   3.6479999999999999E-002   36.027446637572936     
   1.9598999999999998E-002   34.651653253005371     
  0.10091500000000000        38.332292972305005     
   2.7342000000000002E-002   35.386970113020688     
   7.4605000000000005E-002   37.638620996204892     
   2.6488999999999999E-002   35.316795476220811     
   4.9922000000000001E-002   36.729355753784802     
   3.0603999999999999E-002   35.636858636396191     
   1.6345641000000001E-002   34.252262711590269     
   1.5436300000000000E-002   34.126501816653018     
   3.0529000000000001E-002   35.631412493712290     
   2.4525000000000002E-002   35.146394648340703     
   2.3952999999999999E-002   35.094239092991728     
   2.6037999999999999E-002   35.278790659986555     
   4.8947999999999998E-002   36.685084404290741     
   2.4313999999999999E-002   35.127296031911307     
   1.5166000000000001E-002   34.087704477490213     
   3.5720000000000002E-002   35.980544244261814     
   4.8818000000000000E-002   36.679111015756042     
   2.1980005914600000E-002   34.904432832031745     
  0.12440000000000000        38.818994367616519     
   3.5999999999999997E-002   35.997936432634702     
   1.6320999999999999E-002   34.248947027075154     
   1.6729999999999998E-002   34.303352099819676     
   2.7500000000000000E-002   35.399732230899630     
   2.1793000000000000E-002   34.885580202249407     
   1.6449999999999999E-002   34.266250674927889     
   2.3207999999999999E-002   35.024441503396098     
   3.6457000000000003E-002   36.026041275612378     
   1.9264000000000000E-002   34.613678742140713     
   1.7604999999999999E-002   34.415461271578671     
   3.1528000000000000E-002   35.702903201025840     
   2.3536000000000001E-002   35.055438804522986     
   1.6743000000000001E-002   34.305059726060712     
   5.3710000000000001E-002   36.893929210727435     
   1.6990999999999999E-002   34.337387515317282     
   2.7865000000000001E-002   35.428941378927348     
   1.7173000000000001E-002   34.360816723331240     
   2.9954999999999999E-002   35.589292095882826     
   1.6559000000000001E-002   34.280767377470937     
   1.4999999999999999E-002   34.063537319202425     
   5.4399999999999997E-002   36.922692870198269     
  0.15609999999999999        39.353778191783391     
   3.9300000000000002E-002   36.193521027626680     
  0.12410000000000000        38.813345234873985     
